date,open_day,close_day,high_day,low_day,high_var,low_var,high_mean,low_mean,high_median,low_median,target_high,target_low,high_q1,high_q3,low_q1,low_q3,Gain,Loss,AVG_Gain,AVG_Loss,RS,RSI,RSIMAX,RSIMIN,StochRSI,ema_corto,ema_largo,macd_line,macd_signal,oferta_demanda
2020-08-21,2.8962,3.2038,1.1894896761273392,0.996857951798909,0.0025876368158831917,0.0020112686529826372,1.0956957967911978,1.0730828326773014,1.0942787100338374,1.0779814929908156,0.0,0.0,1.046742282991506,1.1368344727574065,1.0312478419998619,1.1133640632553,0.31700000000000017,0.0,,,,,,,,3.261533392057064,3.295568153739097,-0.03403476168203268,0.00114985166422534,1.1894896761273392
2020-08-22,3.2038,2.9317,1.0112990823397217,0.9020538110993196,0.000414416603963206,0.0004938625319222828,0.9702085544249536,0.9487262521588945,0.9676009738435607,0.9455958549222797,0.4791666666666667,0.8125,0.9580498158436856,0.9819355140770335,0.9363880392034458,0.9645655159498095,0.0,0.2721,,,,,,,,3.210789793279054,3.26861495716583,-0.05782516388677594,-0.010645151445974919,-1.0112990823397217
2020-08-23,2.9213,3.0126,1.0954027316605621,0.9389997603806525,0.0019676833161035704,0.0016999868169127943,1.014643880007759,0.9979824906719611,1.0043816109266424,0.9771334679765857,0.7708333333333334,0.4166666666666667,0.9725721425392805,1.0541710882141513,0.9601632834696882,1.037663026734673,0.08089999999999975,0.0,,,,,,,,3.180299055851507,3.2496508862646576,-0.0693518304131504,-0.022386487239410016,1.0954027316605621
2020-08-24,3.0224,3.25,1.1249338274219163,0.9930518793012174,0.0019373721448128253,0.0014367075043903916,1.0547722836156697,1.0354030185724368,1.0357166490206458,1.0166589465325568,0.75,0.0,1.0170725251455797,1.1023028057173105,1.0042102302805715,1.075726244044468,0.23740000000000006,0.0,,,,,,,,3.1910222780281985,3.2496767465413496,-0.05865446851315115,-0.029640083494158243,1.1249338274219163
2020-08-25,3.2658,3.3405,1.1084573458264437,0.9829138342825647,0.0011574593153412121,0.0009012446400533142,1.0471547298262804,1.026304810459918,1.056877334803111,1.0190458693122664,0.0,0.0,1.015172392675608,1.075173005082981,1.0007348888480618,1.0544583256782412,0.09050000000000002,0.0,,,,,,,,3.2140188506392446,3.2564043949456942,-0.042385544306449585,-0.03218917565661651,1.1084573458264437
2020-08-26,3.3406,3.25,1.0074238160809437,0.8980722025983358,0.0004235203434845395,0.0005123895111461739,0.9575344498992199,0.9389711678540782,0.956549721606897,0.9377357360953122,0.875,0.8958333333333334,0.9405046997545352,0.9659267796204276,0.921668263186254,0.9490211339280369,0.0,0.09050000000000002,0.11637857142857141,0.11984285714285714,0.9710930981046608,49.26672915847721,,,,3.219554412079361,3.2559299953200873,-0.03637558324072643,-0.033026457173438495,-1.0074238160809437
2020-08-27,3.2576,3.5684,1.1664722495088409,0.9764550589390962,0.0021287280663558703,0.001887731400706666,1.082293457351015,1.0552988907989522,1.0876565569744598,1.054871684675835,0.3541666666666667,0.0,1.0509961321218075,1.120042362475442,1.0229616895874263,1.0968734651277012,0.3184,0.0,0.10645714285714288,0.11984285714285714,0.8883061151507928,47.04248469162301,,,,3.273222964067151,3.2790759215926735,-0.005852957525522395,-0.027591757243855274,1.1664722495088409
2020-08-28,3.5557,3.4501,1.0848778018393004,0.9121691931265292,0.0018082798460118596,0.0013222726186964654,0.9987977050932306,0.9708179823944653,0.9905363219619203,0.9624265264223641,1.0,0.5833333333333334,0.9585102792699047,1.0272590488511404,0.9419875130072841,0.989341058019518,0.0,0.11830000000000007,0.10645714285714288,0.12645,0.8418912048805288,45.70797681479438,,,,3.300434815749128,3.291744371845068,0.00869044390405982,-0.02033531701427226,-1.0848778018393004
2020-08-29,3.4503,4.0063,1.2489058922412544,1.0,0.003040594702250754,0.0024071368329860996,1.129741133621231,1.1016330705542512,1.1299597136480886,1.1041938382169665,0.125,0.0,1.089369040373301,1.1650943396226414,1.0672405298090022,1.1332130539373388,0.5562000000000005,0.0,0.14618571428571434,0.1035857142857143,1.411253620190319,58.52779684282773,,,,3.409029459480031,3.344674418375063,0.06435504110496826,-0.0033972453904241567,1.2489058922412544
2020-08-30,4.007,3.9535,1.026229099076616,0.9420514100324433,0.0002761663527572251,0.00021708109805472142,0.9953503244322436,0.9761589094085351,0.9941227851260295,0.9743448964312453,0.875,0.5625,0.9807773895682557,1.0070626403793361,0.9655977040179686,0.9879897679061643,0.0,0.0528000000000004,0.14618571428571434,0.09043571428571433,1.6164599952610377,61.7804208047816,,,,3.4927941580215647,3.3897726096065397,0.10302154841502498,0.01788651337066567,-1.026229099076616
2020-08-31,3.9531,4.4309,1.191900027826263,0.9865675039842149,0.003306282478083936,0.0027418005120123383,1.1122383909674263,1.0878740735119272,1.134539981280514,1.1099263868862412,0.375,0.0,1.0898219119172297,1.1558713414788393,1.0539070602818041,1.131017429359237,0.47740000000000027,0.0,0.1648928571428572,0.09043571428571433,1.8233156938630437,64.58065238068595,,,,3.6371181337105547,3.466893157043092,0.1702249766674626,0.04835420603002506,1.191900027826263
2020-09-01,4.4127,4.7435,1.107371903823056,0.929136356425771,0.002020665379836797,0.001426547978825897,1.005702763236416,0.985361853287103,0.9865388537630022,0.9705849026673012,0.10416666666666667,0.5416666666666666,0.969871054003218,1.03102408955968,0.9574183606408774,1.0176082670473858,0.31259999999999977,0.0,0.18722142857142862,0.07054285714285717,2.654009720534629,72.63280405686258,,,,3.807330728524316,3.5614566268917516,0.2458741016325643,0.08785818515053291,1.107371903823056
2020-09-02,4.7432,4.3397,1.043072187552707,0.9065609714960364,0.0007443540613217194,0.000569402514632406,0.9799216949176365,0.9618172682296059,0.9777260077584753,0.9559369202226347,0.0,0.7083333333333334,0.9542186709394502,0.9987824675324676,0.9425914994096812,0.9813680637544274,0.0,0.4038000000000004,0.17074285714285717,0.09938571428571434,1.7179818887451481,63.20799619228938,,,,3.8892336933667284,3.6191042841590293,0.2701294092076991,0.12431242996196615,-1.043072187552707
2020-09-03,4.3213,4.17,1.0067803670191842,0.8469673477888598,0.0007939070287139464,0.001433654087715113,0.9642724218792185,0.9413828978933809,0.9604632865110037,0.9394163793302942,0.14583333333333334,0.75,0.9438710573207139,0.9892451345659871,0.919393469557772,0.9745331266054197,0.0,0.16969999999999974,0.17074285714285717,0.07908571428571433,2.1589595375722537,68.34400731930467,,,,3.9324285097718468,3.6599113742213234,0.27251713555052337,0.1539533710796776,-1.0067803670191842
2020-09-04,4.17,3.5051,1.069304556354916,0.8338609112709832,0.0019460098842707604,0.0020719169404004277,0.9677877697841727,0.9333428257394085,0.9617865707434052,0.9330095923261392,0.7083333333333334,0.875,0.9400779376498801,0.9910671462829737,0.9081055155875299,0.9566966426858513,0.0,0.6648999999999998,0.14810000000000004,0.12657857142857146,1.1700242649963322,53.91756598621766,,,,3.8666856621146395,3.648443865019744,0.21824179709489533,0.16681105628272117,-1.069304556354916
2020-09-05,3.5062,3.5301,1.093662654725914,0.9052250299469511,0.001152117636019379,0.0013915864486506945,1.0327562603388283,1.0013618732530944,1.0344532542353544,1.0039358850037077,0.20833333333333334,0.1875,1.0122212081455706,1.056050710170555,0.9946309394786378,1.0208986937425133,0.02499999999999991,0.0,0.14988571428571432,0.10714285714285718,1.3989333333333331,58.31480658070253,,,,3.8149032525585413,3.6396776527960597,0.17522559976248164,0.16849396497867325,1.093662654725914
2020-09-06,3.5301,2.6052,1.0378459533724258,0.5927877397240872,0.016188701847554943,0.02034423182205495,0.8536644382123263,0.8141801931956602,0.7986034389960625,0.75696155916263,0.7708333333333334,0.75,0.7410909039403983,0.9900640208492677,0.6943429364607235,0.9712614373530495,0.0,0.9249,0.1441071428571429,0.1732071428571429,0.8319930718792529,45.414640734737986,,,,3.628795059857227,3.56304967851487,0.06574538134235697,0.14794424825141,-1.0378459533724258
2020-09-07,2.6119,3.0941,1.2175044986408363,0.8643133351200275,0.009188078596580157,0.00997973293124347,1.0881821343338822,1.0405747093431346,1.1191278379723573,1.0679581913549523,0.10416666666666667,0.25,1.0513515065661014,1.1611279145449673,0.9622688464336308,1.108646961981699,0.4889000000000001,0.0,0.16207142857142862,0.1732071428571429,0.9357086890181039,48.33933402927204,,,,3.5465342814176535,3.5283126652915464,0.018221616126107065,0.12199972182634942,1.2175044986408363
2020-09-08,3.0785,2.9237,1.0389150560337828,0.7731037843105408,0.0026524660213168047,0.0033645798283310235,0.9235984786963348,0.8961507227545883,0.9196361864544421,0.9022738346597369,0.0,0.8958333333333334,0.8927562124411239,0.9431054084781549,0.8711872665259055,0.9271235991554329,0.0,0.17039999999999988,0.1556071428571429,0.18537857142857145,0.8394019959156939,45.63450500649378,72.63280405686258,45.414640734737986,0.008077851144977029,3.450713622738015,3.483526541936617,-0.032812919198601964,0.09103719362135916,-1.0389150560337828
2020-09-09,2.9237,2.468,1.0089612477340355,0.8208776550261654,0.0018185362365580144,0.001905433980351518,0.8916591134521324,0.871717914514713,0.8750384786400793,0.8589458562780039,0.6875,1.0,0.8592793378253583,0.9169630947087595,0.8356705544344495,0.9011697506584122,0.0,0.4557000000000002,0.1556071428571429,0.21146428571428574,0.7358554298260429,42.39151585911656,72.63280405686258,42.39151585911656,0.0,3.299526911547551,3.4083023536450154,-0.10877544209746448,0.051074666477594434,-1.0089612477340355
2020-09-10,2.468,3.6001,1.5736628849270664,0.965194489465154,0.039106214352935195,0.027336199058577777,1.198239971636953,1.1471966166936791,1.1133103727714748,1.0736021069692059,0.1875,0.125,1.010474068071313,1.40197528363047,0.9966470826580227,1.3518030794165317,1.1320999999999999,0.0,0.21372857142857146,0.21146428571428574,1.0107076507346733,50.266265728156974,72.63280405686258,42.39151585911656,0.2603973024412149,3.3457689251556197,3.4225095867083475,-0.07674066155272774,0.025511600871530003,1.5736628849270664
2020-09-11,3.6107,3.4761,1.0731991026670729,0.9150580219901957,0.0011783845544449856,0.0006340821225715224,0.9872041201613722,0.9570991543652663,0.9817486913894813,0.9536793419558535,0.0,0.7916666666666666,0.962306477968261,0.9980890132107347,0.9372628576176364,0.9700750546985349,0.0,0.12399999999999967,0.21372857142857146,0.21187142857142857,1.0087654237745265,50.21817937701397,72.63280405686258,42.39151585911656,0.25880721306312454,3.365819859747063,3.426479246952174,-0.06065938720511088,0.008277403256201826,-1.0731991026670729
2020-09-12,3.4707,3.3965,1.0094793557495607,0.8734837352695423,0.0007101781810439927,0.0009111030563162584,0.9524141383582564,0.9323287329165106,0.9485838591638575,0.9328233497565334,0.0625,0.9166666666666666,0.9291929581928718,0.9720517474860979,0.9089016624888351,0.9534459907223327,0.0,0.07960000000000012,0.174,0.21755714285714287,0.7997898745813907,44.43795833485351,72.63280405686258,42.39151585911656,0.06767047958920878,3.370539881324438,3.4242585619927537,-0.053718680668315866,-0.004121813528701713,-1.0094793557495607
2020-09-13,3.3967,3.3316,1.0215797685989343,0.9271940412753554,0.00030791407090537885,0.00036813849974277825,0.9839212814398288,0.9687337464794261,0.9839991756705037,0.9737833779845144,0.041666666666666664,0.5416666666666666,0.970522860423352,0.9956869903141283,0.95511084287691,0.9831601260046516,0.0,0.06490000000000018,0.174,0.21842142857142857,0.7966251348964976,44.34008627750779,72.63280405686258,42.39151585911656,0.06443410762298349,3.364549130351447,3.4173949648081052,-0.052845834456658025,-0.013866617714292977,-1.0215797685989343
2020-09-14,3.3386,3.2603,1.0393578146528486,0.8937279099023543,0.0006927596507632941,0.0007358190557362492,0.9746981019988419,0.9543321551947922,0.980066494937998,0.9536482357874558,0.5416666666666666,0.7291666666666666,0.9545093751872042,0.9950952495057809,0.9327038279518362,0.9759854430000598,0.0,0.07129999999999992,0.13989999999999997,0.22351428571428572,0.6259107759171672,38.496010063288644,72.63280405686258,38.496010063288644,0.0,3.348510802605071,3.4057583007482455,-0.057247498143174536,-0.02254279380006929,-1.0393578146528486
2020-09-15,3.2656,3.2641,1.083813081822636,0.9416952474277316,0.0009886223242816046,0.0007720464912853981,1.0179127368120202,0.9947170249469215,1.0219867711905928,0.9982851543361096,0.020833333333333332,0.2708333333333333,0.9963023640372366,1.0425496080352767,0.9691634002939735,1.0157092111709947,0.0038000000000000256,0.0,0.11784285714285714,0.22351428571428572,0.5272274063658443,34.52186649926763,68.34400731930467,34.52186649926763,0.0,3.3355245252812136,3.3952650932854125,-0.05974056800419891,-0.029982348640895218,-1.083813081822636
2020-09-16,3.264,2.9295,1.0186580882352942,0.8871017156862746,0.000969638235679687,0.0010357973953242026,0.9764118668300655,0.9608328227124184,0.989889705882353,0.9710784313725491,0.0,0.5416666666666666,0.951593137254902,1.0019148284313726,0.9289751838235295,0.9923483455882354,0.0,0.3346,0.11784285714285714,0.21857142857142856,0.5391503267973856,35.029088284003564,68.34400731930467,34.52186649926763,0.014996738007649783,3.2730592136994883,3.360763975264271,-0.0877047615647828,-0.04152683122567273,-1.0186580882352942
2020-09-17,2.9288,2.5327,1.0001707183829556,0.8290767549849768,0.0008420806911873838,0.0005848320505902708,0.9053167395065101,0.8794849141855595,0.8990883638350178,0.8736342529363563,0.6458333333333334,1.0,0.8791057771100793,0.9268983884184651,0.8625717017208414,0.9034758262769736,0.0,0.3967999999999998,0.11784285714285714,0.2347928571428571,0.5019013720300569,33.417731775000505,58.31480658070253,33.417731775000505,0.0,3.1591577962072592,3.299425903022473,-0.14026810681521384,-0.061275086343580955,-1.0001707183829556
2020-09-18,2.5376,2.8829,1.1581415510718789,0.9300126103404792,0.002608566980781957,0.00255875979698077,1.0450901770701977,1.0173712366015133,1.0335553278688527,1.0037633984867593,0.7083333333333334,0.16666666666666666,1.0037732503152585,1.0747556746532156,0.9841681116015133,1.051002916141236,0.3501999999999996,0.0,0.14285714285714282,0.1873,0.7627183281214246,43.269438795378825,58.31480658070253,33.417731775000505,0.39569736996259675,3.116656596790758,3.2685721324282158,-0.15191553563745774,-0.07940317620235632,1.1581415510718789
2020-09-19,2.883,3.1144,1.096080471730836,0.9455428373222338,0.0015543182997723123,0.0014413827940607993,1.0422165857324546,1.0142025089605735,1.0353104405133542,1.0131807145334721,0.16666666666666666,0.14583333333333334,1.005497745404093,1.085691987513007,0.9789975719736385,1.0497398543184182,0.23150000000000004,0.0,0.15760714285714283,0.1873,0.8414689954999618,45.695528817280014,50.266265728156974,33.417731775000505,0.7287160459429374,3.1163094280537185,3.2571519744705704,-0.1408425464168519,-0.09169105024525544,1.096080471730836
2020-09-20,3.1084,3.031,1.0470016728863725,0.9511002444987775,0.00041257486801378045,0.00023826454142321203,0.9980275221979152,0.9774884184789602,0.9968150817140651,0.9739415776605327,0.0,0.5416666666666666,0.9819280015442027,1.0130613820615106,0.9654806331231502,0.9900270235490928,0.0,0.0833999999999997,0.15760714285714283,0.1271928571428571,1.2391194474083227,55.33958667736758,55.33958667736758,33.417731775000505,1.0,3.103184900660839,3.240399976361639,-0.13721507570080016,-0.10079585533636438,-1.0470016728863725
2020-09-21,3.0216,2.8628,1.0034087900450093,0.8935663224781574,0.0006207035451065803,0.0006941136112313998,0.9612953402171036,0.9450063707969288,0.9668387609213662,0.9478256552819699,0.25,0.8333333333333334,0.9424973523960816,0.9844536007413291,0.9269840481863914,0.9654901376754038,0.0,0.16820000000000013,0.12268571428571426,0.13920714285714283,0.8813176663759043,46.84576571662348,55.33958667736758,33.417731775000505,0.6125409551986885,3.066202608251479,3.2124296077422585,-0.14622699949077944,-0.1098820841672474,-1.0034087900450093
2020-09-22,2.8628,2.7672,1.061792650551907,0.8624074332821015,0.0019254504884074796,0.002593128886017742,0.98105438731312,0.955054201015323,0.9881759116948441,0.9625890736342042,0.9375,0.6041666666666666,0.9429666759815566,1.0155878859857483,0.9184102976107307,1.0013535699315355,0.0,0.09560000000000013,0.12268571428571426,0.1338642857142857,0.916493250093378,47.821365926998354,55.33958667736758,33.417731775000505,0.657044498111452,3.0202022069820207,3.1794496367983873,-0.15924742981636664,-0.11975515329707126,-1.061792650551907
2020-09-23,2.7571,2.9082,1.0919807043632803,0.9611548366036777,0.0005415059157670293,0.0007317393218618352,1.0569038422013468,1.0299650599059398,1.062112364440898,1.0387907584055711,0.3125,0.041666666666666664,1.0437325450654673,1.073900112436981,1.012703565340394,1.0492365166297923,0.14100000000000001,0.0,0.13275714285714282,0.10131428571428569,1.310349689791314,56.7165090021361,56.7165090021361,33.417731775000505,1.0,3.002971098215556,3.1593570711096177,-0.15638597289406153,-0.12708131721646931,1.0919807043632803
2020-09-24,2.9184,2.8548,1.058799342105263,0.9251987390350876,0.0006512944504506026,0.0006246921645376595,1.0010158248812135,0.9788604200932016,1.000428316885965,0.9783100328947367,0.9791666666666666,0.4583333333333333,0.9778988486842105,1.0184604577850878,0.95849609375,0.9991262335526315,0.0,0.05339999999999989,0.05189285714285712,0.10512857142857139,0.49361326267155864,33.048264568075325,56.7165090021361,33.048264568075325,0.0,2.980175544643932,3.136797288064461,-0.1566217434205286,-0.1329894024572812,-1.058799342105263
2020-09-25,2.855,3.1433,1.1408406304728547,0.9738704028021017,0.0014415720194742919,0.0011393944597230454,1.0676714827787508,1.0457990367775831,1.0557618213660247,1.0364973730297722,0.20833333333333334,0.020833333333333332,1.0382924693520141,1.1072241681260946,1.0238091068301225,1.0727232924693522,0.2885,0.0,0.07249999999999998,0.09627142857142856,0.7530790918533906,42.95750804130692,56.7165090021361,33.048264568075325,0.41867251712895476,3.0052716146987115,3.137278970430056,-0.1320073557313446,-0.1327929931120939,1.1408406304728547
2020-09-26,3.1409,3.1937,1.0432041771466778,0.9233977522366201,0.0008574933687125854,0.0009136243522514773,0.9912737325819564,0.9754973362199794,0.9869782546403898,0.9711547645579293,0.020833333333333332,0.5,0.968552007386418,1.0133719634499667,0.9535165080072592,1.0001114330287497,0.05040000000000022,0.0,0.07609999999999999,0.09058571428571427,0.8400883141460338,45.65478231059308,56.7165090021361,33.048264568075325,0.5326342550517105,3.034260597052756,3.1414583059537557,-0.10719770890099989,-0.1276739362698751,1.0432041771466778
2020-09-27,3.185,3.1287,1.0204081632653061,0.9513343799058084,0.00014179777093940776,0.0001224629479033664,0.9854958137100994,0.9726733385661958,0.9851648351648352,0.9734850863422291,0.041666666666666664,0.6041666666666666,0.9770172684458398,0.9903924646781789,0.9664128728414443,0.9796153846153847,0.0,0.06500000000000039,0.07609999999999999,0.09059285714285714,0.8400220767957106,45.652825984488146,56.7165090021361,33.048264568075325,0.532551598895679,3.0487897359677167,3.1405132462534775,-0.09172351028576076,-0.12048385107305225,-1.0204081632653061
2020-09-28,3.1292,3.1578,1.0180557330947209,0.9529272657548256,0.00016421229901553258,0.0001988280542455888,0.9977749904128851,0.9880014593719375,1.0023967787293877,0.9938322894030422,0.041666666666666664,0.1875,0.988111977502237,1.0062635817461332,0.9791160680046018,0.9994886872043972,0.029100000000000126,0.0,0.07817857142857143,0.0855,0.9143692564745196,47.763473707178704,56.7165090021361,33.048264568075325,0.6217279519864534,3.0655605458188373,3.1417937465309977,-0.07623320071216044,-0.11163372100087389,1.0180557330947209
2020-09-29,3.1557,2.9599,1.0174921570491493,0.9215071141109737,0.0003650490916916754,0.0003497043889741116,0.975455128814526,0.9661076253551775,0.9728744810976961,0.9633678740057674,0.2916666666666667,0.7291666666666666,0.9652295845612701,0.9861361979909371,0.9572440346040498,0.9798935260005704,0.0,0.19789999999999974,0.07790714285714286,0.09963571428571427,0.7819198508853682,43.88075313807531,56.7165090021361,33.048264568075325,0.4576802728305038,3.049305077231324,3.1283201356768497,-0.07901505844552581,-0.10510998848980428,-1.0174921570491493
2020-09-30,2.9549,2.9505,1.0244001489052084,0.972452536464855,0.00011012672309316715,0.00011072068855254474,1.0059371721547261,0.9961060441977733,1.0055331821719857,0.9951436596839149,0.0,0.020833333333333332,0.9980794612338827,1.0152289417577582,0.988138346475346,1.0068445632677925,0.0,0.009400000000000297,0.07790714285714286,0.07640714285714287,1.0196316724315226,50.48602110720236,56.7165090021361,33.048264568075325,0.7367574974860622,3.0341042961188123,3.115148273774861,-0.08104397765604876,-0.10029678632305318,-1.0244001489052084
2020-10-01,2.9447,2.8967,1.013278092844772,0.958603592895711,0.000167816282570403,0.00015110724136967768,0.9885557102591096,0.9807033257490859,0.9870615003226135,0.9808129860427208,0.4583333333333333,0.3541666666666667,0.9789112643053621,0.9981746867253032,0.9711940095765272,0.9896508982239278,0.0,0.05379999999999985,0.07790714285714286,0.05190714285714287,1.5008944543828262,60.0143061516452,60.0143061516452,33.048264568075325,1.0,3.012965173638995,3.0989669201619083,-0.08600174652291326,-0.09743777836302521,-1.013278092844772
2020-10-02,2.8967,2.8669,1.03182932302275,0.914834121586633,0.0008297993849296579,0.001124049397018156,1.0016023981312068,0.9914406911312873,1.0133600303793973,1.0059895743432183,0.0,0.2916666666666667,0.9819967549280215,1.0233196395898783,0.9657713950357303,1.0153105257707045,0.0,0.02980000000000027,0.05289285714285717,0.05403571428571431,0.9788499669530735,49.465597862391455,60.0143061516452,33.048264568075325,0.6088150996666503,2.990493608463765,3.081776777927693,-0.091283169463928,-0.09620685658320578,-1.03182932302275
2020-10-03,2.8667,2.6232,1.0071859629539193,0.8441762305089476,0.001544096701062382,0.0018207603109230133,0.934195532610086,0.9178417983511821,0.9272682875780515,0.9151986604806921,0.14583333333333334,0.7916666666666666,0.917422471831723,0.9409774304949943,0.8944518086998989,0.9246345972721247,0.0,0.24369999999999958,0.03635714285714288,0.07144285714285714,0.5088982203559291,33.726477604028645,60.0143061516452,33.048264568075325,0.02515063376474758,2.93398689946934,3.047808127710827,-0.11382122824148722,-0.09972973091486208,-1.0071859629539193
2020-10-04,2.6231,2.5439,1.0181845907514009,0.9666425222065496,6.73575889527511e-05,0.00010631001574529605,1.0062442021526692,0.9986609355342915,1.006747741222218,1.0010483778735084,0.041666666666666664,0.041666666666666664,1.0037074453890433,1.011389195989478,0.9961019404521367,1.0045366169799093,0.0,0.07930000000000037,0.03635714285714288,0.07115000000000005,0.5109928722015862,33.81835094013687,60.0143061516452,33.048264568075325,0.028557634967482478,2.8739735303202107,3.0104815997322474,-0.13650806941203664,-0.107085398614297,-1.0181845907514009
2020-10-05,2.542,2.5202,1.0188040912667191,0.952006294256491,0.00017012728933105792,0.00017436178121810872,0.99286487018096,0.9812549173878836,0.9957907159716759,0.9834972462627853,0.6041666666666666,0.2916666666666667,0.9847364280094415,1.0018095987411488,0.9733280881195909,0.9903914240755312,0.0,0.023699999999999832,0.03635714285714288,0.060828571428571454,0.5976984499765149,37.40996619138616,60.0143061516452,33.048264568075325,0.1617479380425036,2.8195468333478706,2.9741644441965254,-0.15461761084865477,-0.11659184106116857,-1.0188040912667191
2020-10-06,2.5181,2.6522,1.0654858822127795,0.9753782613875541,0.0006122376822180731,0.0005881065195427358,1.0253481460889824,1.0145711713858332,1.0196378221675073,1.013244112624598,0.0,0.0,1.002710376871451,1.0467118065207894,0.9931595250387196,1.0361185020451928,0.13200000000000012,0.0,0.04578571428571432,0.05400000000000001,0.8478835978835982,45.88403722261991,60.0143061516452,33.048264568075325,0.4759976585649592,2.7938011666789677,2.950315226107894,-0.15651405942892627,-0.12457628473472013,1.0654858822127795
2020-10-07,2.6486,2.174,1.004455183870724,0.8041984444612248,0.0029245408595845604,0.0032867037378549423,0.9295610574139798,0.9162167434367842,0.9317375217095825,0.9077437136600468,0.875,0.7916666666666666,0.9032035792494149,0.9731933851846257,0.8834856150419088,0.9705693573963603,0.0,0.4782000000000002,0.03571428571428575,0.08815714285714289,0.40512072597634113,28.831737977165275,60.0143061516452,28.831737977165275,0.0,2.6984471410360498,2.892810394544346,-0.1943632535082962,-0.13853367848943535,-1.004455183870724
